QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
01b197e3-0001-977d-0000-0005173a600d,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,21864521745,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-10T23:31:22.567-08:00,2024-01-10T23:31:22.602-08:00,35,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,,,0,,,0,0,5e-06,8.1.0,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b197e9-0001-97f1-0000-0005173a301d,SELECT SYSTEM$SHOW_APPLICATION_INSTANCES(),,,,,SELECT,21864529925,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-10T23:37:10.929-08:00,2024-01-10T23:37:10.962-08:00,33,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ff351d19bd17492cd9e6e7eb88841803,2,ff351d19bd17492cd9e6e7eb88841803,1
01b197e9-0001-9832-0000-0005173a2021,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),,,,,SELECT,21864529925,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-10T23:37:10.929-08:00,2024-01-10T23:37:10.96-08:00,31,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b197e3-0001-977d-0000-0005173a6005,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,21864521737,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-10T23:31:19.239-08:00,2024-01-10T23:31:19.35-08:00,111,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,108,3,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b197e9-0001-97b0-0000-0005173a401d,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),,,,,SELECT,21864521749,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-10T23:37:53.418-08:00,2024-01-10T23:37:53.48-08:00,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,0,,,0,,,0,0,0,8.1.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b1d10b-0001-9a5c-0000-0005173ad04d,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,21864574981,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-21T03:23:39.447-08:00,2024-01-21T03:23:39.493-08:00,46,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,42,4,0,0,0,0,,,0,,,0,0,7e-06,8.2.0,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b1d257-0001-9c5d-0005-173a0001003a,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),,,,,SELECT,1432912759160862,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-21T08:55:09.745-08:00,2024-01-21T08:55:09.769-08:00,24,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b1d10b-0001-9b1d-0000-0005173af00d,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21864574985,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-21T03:23:38.861-08:00,2024-01-21T03:23:39.66-08:00,799,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,798,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1d10b-0001-9a89-0000-0005173ac05d,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,21864574985,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-21T03:23:38.847-08:00,2024-01-21T03:23:38.886-08:00,39,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1d257-0001-9a5c-0000-0005173ad0b9,SELECT SYSTEM$SHOW_APPLICATION_INSTANCES(),,,,,SELECT,1432912759160858,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-21T08:55:09.748-08:00,2024-01-21T08:55:09.781-08:00,33,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ff351d19bd17492cd9e6e7eb88841803,2,ff351d19bd17492cd9e6e7eb88841803,1
01b1d256-0001-9c5d-0005-173a0001000e,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,1432912759160838,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-21T08:54:26.057-08:00,2024-01-21T08:54:26.092-08:00,35,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1d257-0001-9c7f-0005-173a0001101e,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),,,,,SELECT,1432912759160858,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-21T08:55:11.475-08:00,2024-01-21T08:55:11.555-08:00,80,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b1d256-0001-9c5d-0005-173a00010006,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,1432912759160838,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-21T08:54:25.057-08:00,2024-01-21T08:54:25.157-08:00,100,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,92,8,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1d257-0001-9c7f-0005-173a00011016,SELECT SYSTEM$GET_MONETIZATION_CONSUMER_TOS_ACCEPTANCE_DETAILS() as RESULT_DETAILS,,,,,SELECT,21864558617,ARNASJ,ORGADMIN,,,,,,,SUCCESS,,,2024-01-21T08:55:08.885-08:00,2024-01-21T08:55:08.927-08:00,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,99dea1f096fbb689d05bc421bc918bd4,2,99dea1f096fbb689d05bc421bc918bd4,1
01b1d257-0001-9c5d-0005-173a00010042,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(),,,,,SELECT,1432912759160858,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-21T08:55:17.694-08:00,2024-01-21T08:55:17.744-08:00,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,eac1112bdf943a7cac6593f08f056b72,2,eac1112bdf943a7cac6593f08f056b72,1
01b1d256-0001-9a73-0000-0005173a9095,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,1432912759160838,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-21T08:54:26.047-08:00,2024-01-21T08:54:26.101-08:00,54,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1d257-0001-9c7f-0005-173a0001101a,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),,,,,SELECT,1432912759160858,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-21T08:55:10.647-08:00,2024-01-21T08:55:10.707-08:00,60,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b1d256-0001-9a73-0000-0005173a909d,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,1432912759160842,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-21T08:54:26.252-08:00,2024-01-21T08:54:26.282-08:00,30,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,,,0,,,0,0,4e-06,8.2.0,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b1d10a-0001-9a5f-0000-0005173ae005,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21864570885,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-21T03:22:44.589-08:00,2024-01-21T03:22:44.727-08:00,138,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,135,3,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
